sku,name,tax_class_name,price,SKU
23992,Bluza Preston Grey Zip Hoodie – XXL,23,145.53,P0200193
24095,Fotel Cuzo F3 – CZARNE,23,390.24,CUZO-BL
24099,Fotel Cuzo F3 – GRANATOWE,23,390.24,CUZO-NBLU
24100,Podnóżek do Fotela Cuzo F3/F2,23,292.68,CUZO-PLATF
24199,System mocowania koszyczka Mikado (Strong) – M,23,4.07,AMA-A3607-M
24202,System mocowania koszyczka Mikado (Strong) – S,23,4.07,AMA-A3607-S
24203,System mocowania koszyczka Mikado (Standard) – M,23,4.07,AMA-A3608-M
24206,System mocowania koszyczka Mikado (Standard) – S,23,4.07,AMA-A3608-S
24207,Ochraniacz na palec Mikado,23,20.33,AMC-004
24210,Gumki do pelletu – 3mm / 5mm / 8mm Mikado (przezroczyste) – 8mm,23,5.37,AMF11-EHN-8
24213,Krętlik rolkowy 10szt Mikado – 14,23,2.68,HX3010-014
24214,Krętlik rolkowy 10szt Mikado – 16,23,2.68,HX3010-016
24215,Kołowrotek Mikado Noctis LCF 4008 FD,23,133.33,KDA136-4008FD
24217,Ciężarek Mikado – łezka z krętlikiem – 20g,23,2.85,OMC-01106-20
24218,Ciężarek Mikado – łezka z krętlikiem – 25g,23,2.85,OMC-01106-25
24219,Ciężarek Mikado – łezka z krętlikiem – 30g,23,2.85,OMC-01106-30
24220,Ciężarek Mikado – łezka z krętlikiem – 40g,23,2.85,OMC-01106-40
24221,Ciężarek Mikado – łezka z krętlikiem – 50g,23,2.85,OMC-01106-50
24224,Fluorocarbon Mikado Prime 0.35mm 10m,23,12.2,ZFLP-035
24250,Kołowrotek Cormoran VeyCor Feeder 5PiF 5000,23,113.82,NOWY-001
24255,Kołowrotek Cormoran Power Pilk 5PiF 5000,23,113.82,NOWY-002
24259,Pellet Aller Aqua Classic 2mm,8,8.24,ALL-CL2
24261,Pellet Aller Aqua Classic 4.5mm,8,8.24,ALL-CL45
24264,Pellet Aller Aqua Classic 6mm,8,8.24,ALL-CL6
24267,Pellet Aller Aqua Classic 8mm,8,8.24,ALL-CL8
24270,Pellet Aller Aqua Classic 11mm,8,6.67,ALL-CL11
24276,Zapasowe gumy do procy Preston Pellet Pult – Small,23,14.63,P0190005
24279,Pokrowiec Tubertini Fodero Rigido Match Shadow 3T,23,495.93,88112XX                  
24487,Wędka Tubertini R18 Distance Feeder 13ft 3.90m Medium,23,1723.58,05779XX                  
24491,Wędka Tubertini R18 Distance Feeder 14ft 4.20m Medium Strong,23,1900,05780XX                  
24492,Wędka Tubertini R18 Distance Feeder 15ft 4.50m Strong,23,2168.29,05781XX                  
24494,Podbierak Tubertini LIFTER MONOFILO 45X35,23,56.91,57153XX                  
24497,Podbierak Tubertini LIFTER MONOFILO 50×40,23,60.16,57154XX                  
24498,Pojemnik termiczny Tubertini SCATOLA FREZZ,23,71.54,97402XX
24502,Sztyca do parasola Tubertini PALO OMBRELLONE,23,203.25,85213XX                  
24507,Wiadro Tubertini 18 L,23,47.97,83183XX
24510,Podpórka Tubertini BLOCK WITH POLE,23,69.92,82629XX                  
24514,Uchwyt do parasola Tubertini Porta Ombrellone Doppio,23,105.69,82552XX                  
24518,Szybkozłączka Tubertini QUICK RELEASE,23,34.15,82628XX                  
24521,Torba Tubertini BORSA MED,23,314.63,86225XX                  
24526,Feeder arm Tubertini EASY SHORT HX36,23,152.85,82561XX
24530,Torba Tubertini NASSA HYDRO,23,121.95,86114XX                  
24533,Torba Tubertini BORSA COMPETITION,23,260.16,86189XX
24541,Haczyki Tubertini 204 BN – 12,23,16.26,4342312
24542,Haczyki Tubertini 204 BN – 14,23,16.26,4342314
24546,Haczyki Tubertini Serie “7” Nickel – 12,23,16.26,4007012
24547,Haczyki Tubertini Serie “7” Nickel – 14,23,16.26,4007014
24551,Haczyki Tubertini Serie “1T” – 18,23,16.26,4001718
24559,Haczyki Tubertini Serie TL-2 – 12,23,12.85,4400112
24560,Haczyki Tubertini Serie TL-2 – 14,23,12.85,4400114
24561,Haczyki Tubertini Serie TL-2 – 10,23,12.85,4400110
24614,Pływający podbierak Delphin ATOMA 60x50cm,23,56.91,101000431
24627,Pływający podbierak Delphin ATOMA 50x40cm,23,51.22,101000430
24628,Nożyczki Delphin Braidy,23,13.82,101000769
24631,Opaski Delphin Neoband 2szt,23,13.82,197000110
24646,Pudełko Delphin TBX Easy Duo,23,85.37,101000685
24653,Rękawica rzutowa Delphin,23,13.82,197000010
24658,Lampa kempingowa Delphin Aura 8.5 W,23,74.8,900013018
24673,Lampa latarka czołowa Delphin Razor USB,23,52.85,101000358
24689,Kołowrotek Delphin INOX 70,23,299.19,101000968
24705,Wodery Fox Lightweigth Green Waders – 42,23,219.51,CFW099
24706,Wodery Fox Lightweigth Green Waders – 43,23,219.51,CFW100
24707,Wodery Fox Lightweigth Green Waders – 44,23,219.51,CFW101
24708,Wodery Fox Lightweigth Green Waders – 45,23,219.51,CFW102
24709,Ramię Preston OFFBOX36 – Telescopic Snaplok Feeder Arm Standard,23,126.83,P0110062
24712,Ramię Preston OFFBOX36 – Telescopic Snaplok Feeder Arm Long,23,145.53,P0110063
24718,Tacka Preston OFFBOX36 Venta-Lite Multi Side Tray,23,211.38,P0110075
24725,Spodnie Preston Black Joggers Short – L,23,91.06,P0200143
24726,Spodnie Preston Black Joggers Short – M,23,91.06,P0200142
24727,Spodnie Preston Black Joggers Short – XL,23,91.06,P0200144
24728,Spodnie Preston Black Joggers Short – XXL,23,91.06,P0200145
24733,Wędka Tubertini TB TBR LAKE FEEDER 9ft Medium 2.70m cw 40g,23,333.33,05766XX
24735,Wędka Tubertini TB TBR LAKE FEEDER 8ft Medium 2.40m cw 40g,23,313.01,05765XX
24758,Robinson STINGER FEEDER 3.60m 60-160g,23,138.21,11G-FE-362
24817,Koszyczek Classic Cage Feeder XS 2×9 23x13mm – 10g,23,4.47,FS-CLASCGXS10
24818,Koszyczek Classic Cage Feeder XS 2×9 23x13mm – 20g,23,4.47,FS-CLASCGXS20
24822,Koszyczek Classic Cage Feeder S 3×10 27x20mm – 10g,23,4.47,FS-CLASCGS10
24823,Koszyczek Classic Cage Feeder S 3×10 27x20mm – 20g,23,4.47,FS-CLASCGS20
24824,Koszyczek Classic Cage Feeder S 3×10 27x20mm – 15g,23,4.47,FS-CLASCGS15
24825,Koszyczek Classic Cage Feeder S 3×10 27x20mm – 30g,23,4.47,FS-CLASCGS30
24826,Koszyczek Classic Cage Feeder S 3×10 27x20mm – 40g,23,4.47,FS-CLASCGS40
24827,Koszyczek Classic Cage Feeder S 3×10 27x20mm – 50g,23,4.47,FS-CLASCGS50
24830,Koszyczek Classic Cage Feeder M 4×12 27x25mm – 10g,23,4.47,FS-CLASCGM10
24831,Koszyczek Classic Cage Feeder M 4×12 27x25mm – 15g,23,4.47,FS-CLASCGM15
24832,Koszyczek Classic Cage Feeder M 4×12 27x25mm – 20g,23,4.47,FS-CLASCGM20
24833,Koszyczek Classic Cage Feeder M 4×12 27x25mm – 30g,23,4.47,FS-CLASCGM30
24834,Koszyczek Classic Cage Feeder M 4×12 27x25mm – 25g,23,4.47,FS-CLASCGM25
24844,Koszyczek Classic Cage Feeder L 5×13 30x30mm – 20g,23,4.47,FS-CLASCGL20
24845,Koszyczek Classic Cage Feeder L 5×13 30x30mm – 30g,23,4.47,FS-CLASCGL30
24846,Koszyczek Classic Cage Feeder L 5×13 30x30mm – 40g,23,4.47,FS-CLASCGL40
24850,Koszyczek Classic Cage Feeder XL 6×14 32x37mm – 50g,23,4.47,FS-CLASCGXL50
24851,Koszyczek Classic Cage Feeder XL 6×14 32x37mm – 30g,23,4.47,FS-CLASCGXL30
24852,Koszyczek Classic Cage Feeder XL 6×14 32x37mm – 40g,23,4.47,FS-CLASCGXL40
24856,Koszyczek Classic Cage Feeder XXL 7×16 36x43mm – 30g,23,4.47,FS-CLASCGXXL30
24857,Koszyczek Classic Cage Feeder XXL 7×16 36x43mm – 40g,23,4.47,FS-CLASCGXXL40
24864,Koszyczek River Feeder 40/50/60g 24x31mm – 40g,23,5.69,FS-RIV40
24865,Koszyczek River Feeder 40/50/60g 24x31mm – 50g,23,5.69,FS-RIV50
24866,Koszyczek River Feeder 40/50/60g 24x31mm – 60g,23,5.69,FS-RIV60
24870,Koszyczek River Feeder 70/80/100g 25x37mm – 70g,23,5.69,FS-RIV70
24871,Koszyczek River Feeder 70/80/100g 25x37mm – 80g,23,5.69,FS-RIV80
24872,Koszyczek River Feeder 70/80/100g 25x37mm – 100g,23,5.69,FS-RIV100
24876,Koszyczek River Feeder 120/150/200g 27x43mm – 120g,23,5.69,FS-RIV120
24877,Koszyczek River Feeder 120/150/200g 27x43mm – 150g,23,5.69,FS-RIV150
24878,Koszyczek River Feeder 120/150/200g 27x43mm – 200g,23,5.69,FS-RIV200
24928,Zanęta MVDE Gold Pro Bream Black 1kg,23,13.41,EZ-BRB
24937,Igła do przynęt Haldorado 7mm,23,5.69,HD807
24940,Igła do przynęt Haldorado FINE 7mm,23,8.13,HD807-FINE
24943,Kołowrotek Haldorado by Dome TEAM FEEDER Power Fighter 5000,23,113.01,2505-550
24944,Kołowrotek Haldorado by Dome TEAM FEEDER Power Fighter 6000,23,121.14,2505-560
24945,Dodatek Feeder Bait – Piernik 800g,23,14.63,FB10-1
24948,Dodatek Feeder Bait – Ciastka 800g,23,14.63,FB10-3
24951,Dodatek Feeder Bait – Konopia 800g,23,14.63,FB10-2
24960,Pudełko Matrix Storage Box – 16 Compartment Shallow,23,52.85,GBX006
24965,Pudełko Matrix Storage Box – 16 Compartment Deep,23,56.91,GBX007
24970,Pudełko Matrix Storage Box – 8 Compartment Deep,23,56.91,GBX008
24975,Fox Casting Finger Stall – Ochraniacz na palec,23,39.02,CAC572
24989,Żyłka Haldorado Method Mono 300m 0.22mm,23,17.89,HD16615
24995,Żyłka Haldorado Big River 300m 0.25mm,23,17.89,HD16653
25001,Żyłka Haldorado Method Mono 50m – 0.18,23,10.57,HD16158
25002,Żyłka Haldorado Method Mono 50m – 0.20,23,10.57,HD16165
25003,Żyłka Haldorado Method Mono 50m – 0.22,23,10.57,HD16172
25047,Haczyki Tubertini Serie 27 Black Chrome – 16,23,16.26,4027216
25048,Haczyki Tubertini Serie 27 Black Chrome – 18,23,16.26,4027218
25049,Haczyki Tubertini Serie 27 Black Chrome – 20,23,16.26,4027220
25055,Haczyki Tubertini Serie 511 Nikelato – 16,23,16.26,4051116
25056,Haczyki Tubertini Serie 511 Nikelato – 18,23,16.26,4051118
25057,Haczyki Tubertini Serie 511 Nikelato – 20,23,16.26,4051120
25059,Haczyki Tubertini Serie 511 Nikelato – 14,23,16.26,4051114
25110,Wędka Flagman Mascot Feeder 3.30m 60g,23,373.98,MSCM330 
25128,Wędka Flagman Mascot Feeder 3.60m 80g,23,406.5,MSCM360 
25130,Wędka Flagman Mascot Feeder 3.90m 90g,23,479.67,MSCMH390 
25131,Wędka Flagman Squadron Pro Feeder 3.30m 150g,23,211.38,SPF330
25146,Wędka Flagman Squadron Pro Feeder 3.60m 140g,23,195.12,SPR360
25162,Wędka Flagman Cast Master Feeder 3.30m 60g,23,186.99,CMFM330
25176,Szczytówka Flagman S-Canal / S-Light 1oz,23,28.46,SLPSCFT_1 
25179,Szczytówka Flagman S-Canal / S-Light 1.5oz,23,28.46,"SLPSCFT_1,5 "
25180,Szczytówka Flagman S-Canal / S-Light 2.0oz,23,28.46,SLPSCFT_2 
25181,Kołowrotek Flagman Mascot Feeder 5000,23,256.1,MSCT5000 
25188,Kołowrotek Flagman Sherman Pro Feeder 5000 (wersja z wkręcaną rączką),23,252.03,SHSH5000
25200,Kołowrotek Flagman Sherman Pro Feeder 3000,23,219.51,SHPRO3000 
25209,Kołowrotek Flagman Sherman Pro Feeder 4000,23,227.64,SHPRO4000
25210,Kołowrotek Flagman Sherman Pro Feeder 5000,23,243.9,SHPRO5000
25212,Kołowrotek Flagman Cast Master Feeder 4000,23,138.21,CMF4000
25222,Kołowrotek Flagman Cast Master Feeder 5000,23,146.34,CMF5000
25223,Półka boczna Flagman 42x38cm,23,81.3,TH073
25226,Sztyca Flagman Cast Master 4m,23,134.15,CMP400
25229,Siatka Flagman Sherman Pro Rubber Mesh 60x50cm – 300cm,23,300.81,SHPK_400
25236,Siatka Flagman Sherman Pro Rubber Mesh 60x50cm – 400cm,23,357.72,SHPK_300
25237,Siatka Flagman Square Match Competition 50x40cm – 300cm,23,243.9,FZ45305030
25246,Siatka Flagman Black Mesh 50x40cm – 300cm,23,117.89,FZ50409300
25264,Pojemnik Flagman EVA 5+1,23,101.63,DKR061
25269,Pokrowiec Flagman Armadale One Rod Case 165cm,23,162.6,ARMHC1_165
25273,Pokrowiec Flagman Armadale One Rod Case 190cm,23,178.86,ARMHC1_190
25274,Pokrowiec Flagman Armadale 3 Rod Case 165cm,23,235.77,ARMHC3_165
25275,Pokrowiec Flagman Armadale 3 Rod Case 190cm,23,276.42,ARMHC3_190
25276,Pokrowiec Flagman Armadale 4 Rod Case 165cm,23,284.55,ARMHC4_165
25288,Plecionka Flagman Sherman Pro Feeder Braid X8 150m – 0.10mm,23,85.37,SHPFB_010
25294,Plecionka Flagman PE Hybrid X4 Feeder Moss Green 150m – 0.10mm,23,32.52,29150-010
25298,Żyłka Flagman Mantaray Ultra Soft 50m – 0.10,23,12.11,"MUS_0,1"
25299,Żyłka Flagman Mantaray Ultra Soft 50m – 0.12,23,12.11,"MUS_0,12"
25303,Żyłka Flagman Sherman Pro 50m – 0.09,23,12.11,"SHPH_0,091"
25304,Żyłka Flagman Sherman Pro 50m – 0.115,23,12.11,"SHPH_0,115"
25307,Żyłka Flagman Carp Master 300m – 0.25mm,23,20.33,FL06300025
25313,Żyłka Flagman Feeder Competition 150m – 0.18,23,12.11,FL09150018
25314,Żyłka Flagman Feeder Competition 150m – 0.20,23,12.11,FL09150020
25315,Żyłka Flagman Feeder Competition 150m – 0.22,23,12.11,FL09150022
25316,Żyłka Flagman Feeder Competition 150m – 0.25,23,12.11,FL09150025
25320,Żyłka Flagman Match & Feeder Sinking Line 150m – 0.18,23,12.11,FL10150018
25321,Żyłka Flagman Match & Feeder Sinking Line 150m – 0.20,23,12.11,FL10150020
25322,Żyłka Flagman Match & Feeder Sinking Line 150m – 0.22,23,12.11,FL10150022
25323,Żyłka Flagman Match & Feeder Sinking Line 150m – 0.25,23,12.11,FL10150025
25470,Wędka VDE-Robinson Team Nano Core MX3 Method Feeder 3.00m 35g,23,178.86,11W-FM-M44
25474,Wędka VDE-Robinson Team Nano Core MX3 Method Feeder 3.30m 45g,23,203.25,11W-FM-M45
25475,Wędka VDE-Robinson Team Nano Core MX3 Method Feeder 3.60m 55g,23,227.64,11W-FM-M46
25476,Kołowrotek Daiwa Tournament 4010 QD,23,1056.1,10406-405
25480,Szczytówka Daiwa N’ZON Carbon – do wędek o cw 30-60g – 1.00oz,23,88.62,11135-010
25481,Szczytówka Daiwa N’ZON Carbon Heavy – do wędek o cw 80-180g – 3.00oz,23,88.62,11138-030
25482,Szczytówka Daiwa N’ZON Carbon Heavy – do wędek o cw 80-180g – 2.00oz,23,88.62,11138-020
25483,Szczytówka Daiwa N’ZON Carbon Heavy – do wędek o cw 80-180g – 1.50oz,23,88.62,11138-015
25484,Szczytówka Daiwa N’ZON Carbon Heavy – do wędek o cw 80-180g – 1.00oz,23,88.62,1138-010
25487,Żyłka Daiwa Tournament SF Line Green 150m – 0.20mm,23,19.51,12200-120
25488,Żyłka Daiwa Tournament SF Line Green 150m – 0.23mm,23,19.51,12200-123
25489,Żyłka Daiwa Tournament SF Line Green 150m – 0.26mm,23,19.51,12200-126
25493,Żyłka Daiwa Tournament SF Line Green 300m – 0.20mm,23,24.39,12200-320
25494,Żyłka Daiwa Tournament SF Line Green 300m – 0.23mm,23,24.39,12200-323
25503,Plecionka Daiwa Tournament X8 EVO+ 135m Dark Green – 0.10,23,130.08,12760-010
25504,Plecionka Daiwa Tournament X8 EVO+ 135m Dark Green – 0.12,23,130.08,12760-012
25507,Plecionka Daiwa Tournament X8 EVO+ 270m Dark Green – 0.10,23,268.29,12760-110
25508,Plecionka Daiwa Tournament X8 EVO+ 270m Dark Green – 0.12,23,268.29,12760-112
25510,Plecionka Daiwa Tournament X8 EVO+ 270m Dark Green – 0.08,23,268.29,12760-108
25552,Koszyczek Preston Absolute Open Window Feeder Solid – XL – 75g,23,11.95,P0050114
25643,Sztyca podbieraka Daiwa N’ZON 300cm,23,227.64,13420-300
25648,Sztyca podbieraka Daiwa N’ZON 400cm,23,300.81,13420-400
25652,Opaski neoprenowe Daiwa N’ZON Rod Band 2szt,23,22.76,13432-000
25656,Parasol Daiwa N’ZON Round 250cm,23,178.86,13432-250
25662,Parasol Daiwa N’ZON Square 170x170cm,23,178.86,13432-260
25674,Ringers Wafters White Thins 10mm – poduszki,23,24.38,PRNG88
25677,Ringers Wafters Yellow Thins 10mm – poduszki,23,24.38,PRNG89
25766,Koszyczek Capped Start Feeding L 20g 43x30mm,23,9.76,FS-CAPL20
25772,Koszyczek Capped Start Feeding XL 20g 43x39mm,23,9.76,FS-CAPXL20
25775,Koszyczek Capped Start Feeding XXL 20g 60x39mm,23,9.76,FS-CAPXXL20
25777,Koszyczek Capped Start Feeding XXXL 20g 60x49mm,23,9.76,FS-CAPXXXL20
25784,Koszyczek Distance Feeder S 25x30mm – 30g,23,6.91,FS-DISTS30
25785,Koszyczek Distance Feeder S 25x30mm – 40g,23,6.91,FS-DISTS40
25786,Koszyczek Distance Feeder S 25x30mm – 50g,23,6.91,FS-DISTS50
25788,Koszyczek Distance Feeder M 25x40mm – 30g,23,6.91,FS-DISTM30
25789,Koszyczek Distance Feeder M 25x40mm – 40g,23,6.91,FS-DISTM40
25790,Koszyczek Distance Feeder M 25x40mm – 50g,23,6.91,FS-DISTM50
25794,Koszyczek Distance Feeder L 30x50mm – 30g,23,6.91,FS-DISTL30
25795,Koszyczek Distance Feeder L 30x50mm – 40g,23,6.91,FS-DISTL40
25796,Koszyczek Distance Feeder L 30x50mm – 50g,23,6.91,FS-DISTL50
25797,Koszyczek Distance Feeder L 30x50mm – 60g,23,6.91,FS-DISTL60
25801,Ochraniacz na palec Tubertini Finger Protector – L,23,17.07,7001601
25804,Ochraniacz na palec Tubertini Finger Protector – XL,23,17.07,7001602
25805,Pływak do sztycy Tubertini Salvaguadino,23,28.46,86053XX
25808,Pudełko z sitkiem Tubertini Wet Pellet Set,23,47.97,83191XX                  
25870,Mata Delphin DUOMAT 60x30x10cm,23,81.3,101000350
25881,Feeder Link “AS” Medium 95mm,23,12.2,FS-FL-AS-M-95
25981,Szczytówka Preston Monster X Carp – 0.75oz,23,78.05,NOWY-003
25984,Szczytówka Preston Monster X Carp – 1.0oz,23,78.05,P0070016 
25985,Szczytówka Preston Monster X Carp – 1.5oz,23,78.05,P0070017
25986,Szczytówka Preston Monster X Carp – 2.0oz,23,78.05,P0070018
25988,Szczytówka Preston Monster X Carp – 2.5oz,23,78.05,P0070019
25989,Szczytówka Preston Ignition – 1.0oz,23,59.35,P0080028 
25992,Szczytówka Preston Ignition – 2.0oz,23,59.35,P0080029 
25993,Wspornik pod tacę – Preston Side Tray Support,23,109.76,P0110036 
25996,Uchwyt na parasol – Preston Extending Bait Brolly Arm,23,109.76,P0110072 
25999,Parasolka Preston OFFBOX36 Bait Brolly Grey,23,170.73,P0110076 
26002,Kombinezon Komplet Preston Celcius Thermal Suit DF30 – XXXL,23,665.04,P0200118 
26003,Żyłka Preston Reflo Power 100m – 0.08,23,29.51,P0270005 
26004,Żyłka Preston Reflo Power 100m – 0.09,23,27.07,P0270006
26008,Kurtka Robinson Rio – L,23,260.16,69-KU-008-L
26009,Kurtka Robinson Rio – M,23,260.16,69-KU-008-M
26010,Kurtka Robinson Rio – XL,23,260.16,69-KU-008-XL
26011,Kurtka Robinson Rio – XXL,23,260.16,69-KU-008-XXL
26013,Spodnie Robinson Rio – M,23,260.16,69-SP-008-M
26014,Spodnie Robinson Rio – L,23,260.16,69-SP-008-L
26015,Spodnie Robinson Rio – XL,23,260.16,69-SP-008-XL
26016,Spodnie Robinson Rio – XXL,23,260.16,69-SP-008-XXL
26020,Przypony Matrix MXC-3 with Super Stops (z pushstopem) / 10cm – 12 – 0.20mm,23,16.18,GRR059
26021,Przypony Matrix MXC-3 with Super Stops (z pushstopem) / 10cm – 14 – 0.18mm,23,16.18,GRR058
26022,Przypony Matrix MXC-3 with Super Stops (z pushstopem) / 10cm – 16 – 0.16mm,23,16.18,GRR057
26032,Przypony Matrix MXC-4 with Bait Band (z gumką) / 10cm – 12 – 0.23mm,23,16.18,GRR068
26033,Przypony Matrix MXC-4 with Bait Band (z gumką) / 10cm – 14 – 0.20mm,23,16.18,GRR067
26034,Przypony Matrix MXC-4 with Bait Band (z gumką) / 10cm – 16 – 0.18mm,23,16.18,GRR066
26042,Przypony Matrix MXC-4 with Bait Band (z gumką) / 45cm – 12 – 0.23mm,23,19.92,GRR071
26043,Przypony Matrix MXC-4 with Bait Band (z gumką) / 45cm – 14 – 0.20mm,23,19.92,GRR070
26044,Przypony Matrix MXC-4 with Bait Band (z gumką) / 45cm – 16 – 0.18mm,23,19.92,GRR069
26063,Koszyczek Distance Start Feeding XXL 20g,23,12.2,FS-DSF20XXL
26067,Koszyczek Distance Start Feeding XXL 30g,23,12.2,FS-DSF30XXL
26070,Koszyczek Distance Start Feeding XXXL 20g,23,12.2,FS-DSF20XXXL
26073,Koszyczek Distance Start Feeding XXXL 30g,23,12.2,FS-DSF30XXXL
26159,Wózek Preston 4 Wheel Shuttle,23,795.93,SPST/16 
26171,Kołowrotek Brain Scout 4000,23,199.19,18584159
26177,Kołowrotek Brain Scout 5000,23,199.19,18584160
26178,Kołowrotek Brain Scout 6000,23,207.32,18584219
26179,Kołowrotek Brain Storm 4000,23,272.36,18584343
26187,Kołowrotek Brain Storm 5000,23,272.36,18584182
26189,Kołowrotek Brain Storm 6000,23,276.42,18584183
26192,Sztyca Brain Phantom 3m,23,150.41,18584099
26196,Sztyca Brain Phantom 4m,23,203.25,18584100
26243,Koszyczek Matrix In-Line Maggot Feeder – LARGE 30g,23,13.82,GFR243
26244,Koszyczek Matrix In-Line Maggot Feeder – LARGE 40g,23,13.82,GFR244
26245,Koszyczek Matrix In-Line Maggot Feeder – MEDIUM 20g,23,13.82,GFR240 
26246,Koszyczek Matrix In-Line Maggot Feeder – MEDIUM 30g,23,13.82,GFR241
26247,Koszyczek Matrix In-Line Maggot Feeder – MEDIUM 40g,23,13.82,GFR242
26248,Koszyczek Matrix In-Line Maggot Feeder – SMALL 15g,23,13.82,GFR238 
26249,Koszyczek Matrix In-Line Maggot Feeder – SMALL 25g,23,13.82,GFR239
26308,Żyłka Daiwa Tournament SF Line Green 3000m – 0.26mm,23,113.82,12200-326 
26309,Żyłka Daiwa Tournament SF Line Green 3000m – 0.23mm,23,113.82,12200-3023
26313,Fluorocarbon Daiwa Tournament 50m – 0.35mm,23,32.52,12940-035
26314,Fluorocarbon Daiwa Tournament 50m – 0.26mm,23,32.52,12940-026 
26324,Daiwa EVA Rig Case – pojemnik EVA z krążkami,23,48.78,13309-000 
26327,Fotel Daiwa N’ZON Feeder Chair,23,455.28,13432-500
26414,Guru Micro Bait Bands 2mm,23,16.26,G2BB
26417,Parasolka Guru Bait Umbrella,23,247.97,GB1
26420,Wiadro Guru Bucket 18l,23,50.41,GB18G
26423,Wkładka Guru Bait Strainer 1pt,23,12.2,GFBOX01
26426,Pudełko Guru Bait Box 0.57l,23,11.38,GBBSL1
26429,Wkładka do pudełka Guru Fusion Box (GFB02),23,18.7,GFB02
26435,Wkładka do pudełka Guru Fusion Box (GFB03),23,18.7,GFB03
26437,Wkładka do pudełka Guru Fusion Box (GFB04),23,18.7,GFB04
26440,Wkładka do pudełka Guru Fusion Box (GFB05),23,18.7,GFB05
26443,Wkładka do pudełka Guru Fusion Box (GFB06),23,22.76,GFB06
26446,Wkładka do pudełka Guru Fusion Box (GFB07),23,26.83,GFB07
26450,Wkładka do pudełka Guru Fusion Box (GFB08),23,26.83,GFB08
26453,Siatka Guru XL Carp Keepnet – 3m,23,343.9,GKN3E 
26456,Pojemnik Guru Fusion 600 Bait,23,93.5,GLG013
26459,Pojemnik Guru Fusion 800 Large,23,91.87,GLG02
26576,Mata Guru Fusion Black Mat Bag,23,178.86,GLG020
26579,Pokrowiec na szczytówki Guru Q-Case Quiver Tip Holder,23,211.38,GLG022
26592,Torba Guru Fusion Cool Bag,23,325.2,GLG023
26602,Torba Guru Fusion XL Carryall,23,516.26,GLG028
26612,Pojemnik Guru Fusion 420 Long,23,69.11,GLG03
26616,Pojemnik Guru Fusion 450,23,77.24,GLG030
26620,Torba Guru Fusion Carryall,23,459.35,GLG032
26622,Pojemnik Guru Fusion Bait Pro 200 + 300 Combo,23,60.98,GLG06
26625,Zestaw Guru PVA Speedmesh System,23,51.22,GSMS
26628,Ręcznik Guru Microfibre Hand Towel,23,42.28,GUR001
26632,Wykrojniki Guru Punch Box Set,23,110.57,GPB
26639,Pudełko na przypony Guru Rig Box,23,58.54,GRB
26643,Podpórka Guru Reaper Rest XL,23,95.93,GRPFX
26651,Torba Guru Fusion EVA Base Carryall,23,459.35,GLG09
26656,Podbierak Guru Barb Safe Net 400 – 45x35cm,23,56.91,GLNB40
26667,Podbierak Guru Barb Safe Net 500 – 50x40cm,23,59.35,GLNB50
26668,Podbierak Guru Competition 400 – 45x35cm,23,56.91,GLNC40
26674,Podbierak Guru Competition 500 – 50x40cm,23,56.91,GLNC50
26675,Podbierak Guru Duel 550 – 55x45cm,23,73.17,GLND55
26680,Podbierak Guru Duel Specimen 600 – 60x50cm,23,81.3,GLND60
26686,Podbierak Guru Speed 400 – 45x35cm,23,73.17,GLNS40
26689,Podbierak Guru Speed 500 – 50x40cm,23,73.17,GLNS50
26695,Wędka Delphin Queen 3.30m 100g,23,203.25,101001277
26706,Wędka Delphin Revir 3.00m 60g,23,178.86,101001285
26717,Wędka Delphin Index 3.00m 60g,23,227.64,101001291
26728,Wędka Delphin River Trophy NXT 3.60m 200g,23,268.29,101001299
26740,Tandem Baits Stealth Fluorocarbon 20m 0.30mm,23,24.39,TB-STFC20M030
26743,Tandem Baits Stealth Fluorocarbon 20m 0.35mm,23,24.39,TB-STFC20M035
26744,Żyłka Winner Nylonic Method Line 0.26mm 150m,23,12.2,WR-NML150M023
26747,Żyłka Winner Nylonic Method Line 0.26mm 300m,23,20.33,WR-NML300M026
26751,Żyłka Winner Nylonic Feeder Line 150m – 0.23,23,13.41,WR-NFL150M023
26752,Żyłka Winner Nylonic Feeder Line 150m – 0.26,23,13.41,WR-NFL150M026
26754,Żyłka Winner Nylonic Feeder Line 300m – 0.23,23,21.54,WR-NFL300M023
26755,Żyłka Winner Nylonic Feeder Line 300m – 0.26,23,21.54,WR-NFL300M026
26757,Kołowrotek Winner X-Cast MX5000,23,206.5,WN-XCMX5
26768,Kołowrotek Winner X-Cast FX5000,23,136.59,WN-XCFX5
26777,Sztyca Winner X-Lite 4m,23,217.89,WN-XL4
26827,Guru Micro Bait Bands 4mm,23,16.26,GBB
26828,Wiertło Guru Super Fine Bait Drill,23,16.26,GBD
26831,Igła Guru Super Fine Baiting Needle,23,13.82,GBN
26838,Szybkozłączka Guru Heli Swivel – LARGE,23,13.74,GHS03
26839,Szybkozłączka Guru Heli Swivel – MEDIUM,23,13.74,GHS02
26840,Szybkozłączka Guru Heli Swivel – SMALL,23,13.74,GHS01
26845,Ciężarek Guru In-Line X-Safe – 10g,23,15.28,GIL13
26846,Ciężarek Guru In-Line X-Safe – 19g,23,15.28,GIL23
26847,Ciężarek Guru In-Line X-Safe – 31g,23,15.28,GIL11
