sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,downloadable_links,downloadable_samples,configurable_variations,configurable_variation_labels,,,
19200,,Default,simple,"506,316",base,Gumki do przynęt Matrix Moulded Bait Bands – SMALL,,,,1,23,Not Visible Individually,"4,22764227642276",,,,gumki-do-przynet-matrix-moulded-bait-bands-small,,,,,,,,,,,,"09.03.2021, 19:57","23.03.2021, 14:06",,,Block after Info Column,,,,,,,,,,,Use config,,stary_id=1372,28.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,0.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
19199,,Default,simple,"506,316",base,Gumki do przynęt Matrix Moulded Bait Bands – MEDIUM,,,,1,23,Not Visible Individually,"37,3170731707317",,,,gumki-do-przynet-matrix-moulded-bait-bands-medium,,,,,,,,,,,,"09.03.2021, 19:57","23.03.2021, 14:06",,,Block after Info Column,,,,,,,,,,,Use config,,stary_id=1373,46.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,0.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
19198,,Default,simple,"506,316",base,Gumki do przynęt Matrix Moulded Bait Bands – LARGE,,,,1,23,Not Visible Individually,"37,3170731707317",,,,gumki-do-przynet-matrix-moulded-bait-bands-large,,,,,,,,,,,,"09.03.2021, 19:57","23.03.2021, 14:06",,,Block after Info Column,,,,,,,,,,,Use config,,stary_id=1374,50.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,0.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
19195,,Default,configurable,"506,316",base,Gumki do przynęt Matrix Moulded Bait Bands,"Można się zirytować, kiedy podczas wiązania haczyków okazuje się, że gumki do przynęt, które chcemy użyć, parcieją lub rozrywają się. Opracowaliśmy i wykonaliśmy 3 nowe rozmiary gumek wytworzonych z bardzo mocnego materiału termoplastycznego, dzięki czemu są mocniejsze, bardziej wytrzymałe i niezawodne w porównaniu do innych gumek do przynęt.

<ul>

 	<li>Wykonane z bardzo wytrzymałego materiału termoplastycznego</li>

 	<li>Półprzezroczysty kolor stapia się z peletem na haczyku</li>

 	<li>Gumki nie różnią się między sobą wymiarami</li>

 	<li>Idealne do twardych peletów od 4 mm do 11 mm</li>

 	<li>Mniejsze rozmiary mogą być użyte także do zakładania kasterów i białych robaków</li>

 	<li>Dostępne w trzech rozmiarach - Small/Medium/Large</li>

 	<li>Opakowanie zawiera 80 gumek</li>

</ul>","Można się zirytować, kiedy podczas wiązania haczyków okazuje się, że gumki do przynęt, które chcemy użyć, parcieją lub rozrywają się. Opracowaliśmy i wykonaliśmy 3 nowe rozmiary gumek wytworzonych z bardzo mocnego materiału termoplastycznego, dzięki czemu są mocniejsze, bardziej wytrzymałe i niezawodne w porównaniu do innych gumek do przynęt.",,1,23,"Catalog, Search","37,3170731707317",,,,gumki-do-przynet-matrix-moulded-bait-bands,,,"Można się zirytować, kiedy podczas wiązania haczyków okazuje się, że gumki do przynęt, które chcemy użyć, parcieją lub rozrywają się.",no_selection,,/m/o/moulded-bait-bands_main_rdise1cmdgnly7tw_1.jpg,,/m/o/moulded-bait-bands_main_rdise1cmdgnly7tw_1.jpg,,,,"09.03.2021, 19:57","23.03.2021, 14:06",,,Block after Info Column,,,,,,,,,,,Use config,,"manufacturer=Matrix,stary_id=1375",0.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,0.0000,1,0,0,0,,,,,,,/m/o/moulded-bait-bands_main_rdise1cmdgnly7tw_1.jpg,,,,,,,,,,,,,"sku=19200,rozmiar=|sku=19198,rozmiar=|sku=19199,rozmiar=",rozmiar=Rozmiar,,,
19078,,Default,simple,,base,Haczyki Pallatrax GRIPZ Wide Gape Hooks – 14,,,,1,23,Not Visible Individually,"37,3170731707317",,,,haczyki-pallatrax-gripz-wide-gape-hooks-14,,,,,,,,,,,,"09.03.2021, 19:57","23.03.2021, 14:06",,,Block after Info Column,,,,,,,,,,,Use config,,stary_id=1376,46.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,0.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
19077,,Default,simple,,base,Haczyki Pallatrax GRIPZ Wide Gape Hooks – 12,,,,1,23,Not Visible Individually,"16,9918699186992",,,,haczyki-pallatrax-gripz-wide-gape-hooks-12,,,,,,,,,,,,"09.03.2021, 19:57","23.03.2021, 14:06",,,Block after Info Column,,,,,,,,,,,Use config,,stary_id=1377,46.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,0.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
19076,,Default,configurable,,base,Haczyki Pallatrax GRIPZ Wide Gape Hooks,"<strong>Bezzadziorowy haczyk z funkcją haczyka zadziorowego! </strong>Dzięki wyżłobieniu na grocie, haczyk pewnie siedzi w rybim pysku. Haczyk jest mega mocny i praktycznie nie do rozgięcia przy łowieniu karpi. Haczyk wykonano z najwyżej jakości japońskiej stali. Zakończony jest oczkiem.



&nbsp;



&nbsp;","<strong>Bezzadziorowy haczyk z funkcją haczyka zadziorowego! </strong>Dzięki wyżłobieniu na grocie, haczyk pewnie siedzi w rybim pysku. Haczyk jest mega mocny i praktycznie nie do rozgięcia przy łowieniu karpi. Haczyk wykonano z najwyżej jakości japońskiej stali. Zakończony jest oczkiem.",,1,23,"Catalog, Search","16,9918699186992",,,,haczyki-pallatrax-gripz-wide-gape-hooks,,,"Bezzadziorowy haczyk z funkcją haczyka zadziorowego! Dzięki wyżłobieniu na grocie, haczyk pewnie siedzi w rybim pysku. Haczyk jest mega mocny i praktycznie nie do rozgięcia przy łowieniu karpi.",no_selection,,no_selection,,no_selection,,,,"09.03.2021, 19:57","23.03.2021, 14:06",,,Block after Info Column,,,,,,,,,,,Use config,,stary_id=1378,0.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,0.0000,1,0,0,0,,,,,,,,,,,,,,,,,,,,"sku=19078,rozmiar=|sku=19077,rozmiar=",rozmiar=Rozmiar,,,
18994,,Żyłka,simple,,base,Żyłka Haldorado Black Feeder 300m – 0.30mm,"Czarna, mało rozciągliwa żyłka przeznaczona do methody i klasycznego feedera. Szpula 300m","Czarna, mało rozciągliwa żyłka przeznaczona do methody i klasycznego feedera. Szpula 300m",0.050000,1,23,"Catalog, Search","16,9918699186992",,,,zylka-haldorado-black-feeder-300m-0-30mm,,,,/h/a/haldorado-black-feeder-030mm-300m-zylka_2.jpg,,/h/a/haldorado-black-feeder-030mm-300m-zylka_2.jpg,,/h/a/haldorado-black-feeder-030mm-300m-zylka_2.jpg,,/h/a/haldorado-black-feeder-030mm-300m-zylka_2.jpg,,"09.03.2021, 19:57","20.04.2021, 12:06",,,Block after Info Column,,,,No,,,,,,,Use config,,stary_id=1380,8.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/h/a/haldorado-black-feeder-030mm-300m-zylka_2.jpg,,,,,,,,,,,,,,,,,
18993,,Żyłka,simple,,base,Żyłka Haldorado Black Feeder 300m – 0.25mm,"Czarna, mało rozciągliwa żyłka przeznaczona do methody i klasycznego feedera. Szpula 300m","Czarna, mało rozciągliwa żyłka przeznaczona do methody i klasycznego feedera. Szpula 300m",0.050000,1,23,"Catalog, Search","16,9918699186992",,,,zylka-haldorado-black-feeder-300m-0-25mm,,,,/h/a/haldorado-black-feeder-030mm-300m-zylka_3.jpg,,/h/a/haldorado-black-feeder-030mm-300m-zylka_3.jpg,,/h/a/haldorado-black-feeder-030mm-300m-zylka_3.jpg,,/h/a/haldorado-black-feeder-030mm-300m-zylka_3.jpg,,"09.03.2021, 19:57","20.04.2021, 12:12",,,Block after Info Column,,,,No,,,,,,,Use config,,stary_id=1381,1.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/h/a/haldorado-black-feeder-030mm-300m-zylka_3.jpg,,,,,,,,,,,,,,,,,
18944,,Koszyczek,simple,"469,232",base,Koszyczek Preston Bullet Feeder – Micro 40g,"Świetnie wykonane, centryczne koszyczki zanętowe typu “bullet” do osiągania bardzo dalekich rzutów.","Świetnie wykonane, centryczne koszyczki zanętowe typu “bullet” do osiągania bardzo dalekich rzutów.",0.050000,1,23,"Catalog, Search","16,9918699186992",,,,koszyczek-zanetowy-preston-bullet-feeder-micro-40g,,,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_19.jpg,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_19.jpg,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_19.jpg,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_19.jpg,,"09.03.2021, 19:57","26.04.2021, 12:20",,,Block after Info Column,,,,No,,,,,,,Use config,,"gramatura=MICRO 40g,produkt_gabarytowy=No,produkt_ukonczony=No,stary_id=1383",10.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_19.jpg,,,,,,,,,,,,,,,,,
18941,,Koszyczek,simple,"469,232",base,Koszyczek Preston Bullet Feeder – Small 70g,"Świetnie wykonane, centryczne koszyczki zanętowe typu “bullet” do osiągania bardzo dalekich rzutów.","Świetnie wykonane, centryczne koszyczki zanętowe typu “bullet” do osiągania bardzo dalekich rzutów.",0.050000,1,23,"Catalog, Search","16,9918699186992",,,,koszyczek-zanetowy-preston-bullet-feeder-small-70g,,,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_18.jpg,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_18.jpg,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_18.jpg,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_18.jpg,,"09.03.2021, 19:57","26.04.2021, 12:19",,,Block after Info Column,,,,No,,,,,,,Use config,,"gramatura=SMALL 70g,produkt_gabarytowy=No,produkt_ukonczony=No,stary_id=1384",20.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_18.jpg,,,,,,,,,,,,,,,,,
18940,,Koszyczek,simple,"469,232",base,Koszyczek Preston Bullet Feeder – Small 60g,"Świetnie wykonane, centryczne koszyczki zanętowe typu “bullet” do osiągania bardzo dalekich rzutów.","Świetnie wykonane, centryczne koszyczki zanętowe typu “bullet” do osiągania bardzo dalekich rzutów.",0.050000,1,23,"Catalog, Search","16,9918699186992",,,,koszyczek-zanetowy-preston-bullet-feeder-small-60g,,,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_17.jpg,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_17.jpg,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_17.jpg,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_17.jpg,,"09.03.2021, 19:57","26.04.2021, 12:18",,,Block after Info Column,,,,No,,,,,,,Use config,,"gramatura=SMALL 60g,produkt_gabarytowy=No,produkt_ukonczony=No,stary_id=1385",20.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_17.jpg,,,,,,,,,,,,,,,,,
18939,,Koszyczek,simple,"469,232",base,Koszyczek Preston Bullet Feeder – Small 50g,"Świetnie wykonane, centryczne koszyczki zanętowe typu “bullet” do osiągania bardzo dalekich rzutów.","Świetnie wykonane, centryczne koszyczki zanętowe typu “bullet” do osiągania bardzo dalekich rzutów.",0.050000,1,23,"Catalog, Search","16,9918699186992",,,,koszyczek-zanetowy-preston-bullet-feeder-small-50g,,,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_16.jpg,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_16.jpg,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_16.jpg,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_16.jpg,,"09.03.2021, 19:57","26.04.2021, 12:13",,,Block after Info Column,,,,No,,,,,,,Use config,,"gramatura=SMALL 50g,produkt_gabarytowy=No,produkt_ukonczony=No,stary_id=1386",18.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_16.jpg,,,,,,,,,,,,,,,,,
18938,,Koszyczek,simple,"469,232",base,Koszyczek Preston Bullet Feeder – Small 40g,"Świetnie wykonane, centryczne koszyczki zanętowe typu “bullet” do osiągania bardzo dalekich rzutów.","Świetnie wykonane, centryczne koszyczki zanętowe typu “bullet” do osiągania bardzo dalekich rzutów.",0.050000,1,23,"Catalog, Search","16,9918699186992",,,,koszyczek-zanetowy-preston-bullet-feeder-small-40g,,,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_15.jpg,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_15.jpg,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_15.jpg,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_15.jpg,,"09.03.2021, 19:57","26.04.2021, 12:12",,,Block after Info Column,,,,No,,,,,,,Use config,,"gramatura=SMALL 40g,produkt_gabarytowy=No,produkt_ukonczony=No,stary_id=1387",16.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_15.jpg,,,,,,,,,,,,,,,,,
18937,,Koszyczek,simple,"469,232",base,Koszyczek Preston Bullet Feeder – Small 30g,"Świetnie wykonane, centryczne koszyczki zanętowe typu “bullet” do osiągania bardzo dalekich rzutów.","Świetnie wykonane, centryczne koszyczki zanętowe typu “bullet” do osiągania bardzo dalekich rzutów.",0.050000,1,23,"Catalog, Search","16,9918699186992",,,,koszyczek-zanetowy-preston-bullet-feeder-small-30g,,,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_14.jpg,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_14.jpg,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_14.jpg,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_14.jpg,,"09.03.2021, 19:57","26.04.2021, 12:11",,,Block after Info Column,,,,No,,,,,,,Use config,,"gramatura=SMALL 30g,produkt_gabarytowy=No,produkt_ukonczony=No,stary_id=1388",15.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_14.jpg,,,,,,,,,,,,,,,,,
18936,,Koszyczek,simple,"469,232",base,Koszyczek Preston Bullet Feeder – Small 20g,"Świetnie wykonane, centryczne koszyczki zanętowe typu “bullet” do osiągania bardzo dalekich rzutów.","Świetnie wykonane, centryczne koszyczki zanętowe typu “bullet” do osiągania bardzo dalekich rzutów.",0.050000,1,23,"Catalog, Search","16,9918699186992",,,,koszyczek-zanetowy-preston-bullet-feeder-small-20g,,,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_13.jpg,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_13.jpg,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_13.jpg,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_13.jpg,,"09.03.2021, 19:57","26.04.2021, 12:10",,,Block after Info Column,,,,No,,,,,,,Use config,,"gramatura=SMALL 20g,produkt_gabarytowy=No,produkt_ukonczony=No,stary_id=1389",15.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_13.jpg,,,,,,,,,,,,,,,,,
18935,,Koszyczek,simple,"469,232",base,Koszyczek Preston Bullet Feeder – Micro 30g,"Świetnie wykonane, centryczne koszyczki zanętowe typu “bullet” do osiągania bardzo dalekich rzutów.","Świetnie wykonane, centryczne koszyczki zanętowe typu “bullet” do osiągania bardzo dalekich rzutów.",0.050000,1,23,"Catalog, Search","16,9918699186992",,,,koszyczek-zanetowy-preston-bullet-feeder-micro-30g,,,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_12.jpg,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_12.jpg,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_12.jpg,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_12.jpg,,"09.03.2021, 19:57","26.04.2021, 12:09",,,Block after Info Column,,,,No,,,,,,,Use config,,"gramatura=MICRO 30g,produkt_gabarytowy=No,produkt_ukonczony=No,stary_id=1390",18.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_12.jpg,,,,,,,,,,,,,,,,,
18934,,Koszyczek,simple,"469,232",base,Koszyczek Preston Bullet Feeder – Micro 20g,"Świetnie wykonane, centryczne koszyczki zanętowe typu “bullet” do osiągania bardzo dalekich rzutów.","Świetnie wykonane, centryczne koszyczki zanętowe typu “bullet” do osiągania bardzo dalekich rzutów.",0.050000,1,23,"Catalog, Search","12,4959349593496",,,,koszyczek-zanetowy-preston-bullet-feeder-micro-20g,,,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_11.jpg,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_11.jpg,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_11.jpg,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_11.jpg,,"09.03.2021, 19:57","26.04.2021, 12:07",,,Block after Info Column,,,,No,,,,,,,Use config,,"gramatura=MICRO 20g,produkt_gabarytowy=No,produkt_ukonczony=No,stary_id=1391",18.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_11.jpg,,,,,,,,,,,,,,,,,
18933,,Koszyczek,simple,"469,232",base,Koszyczek Preston Bullet Feeder – Medium 70g,"Świetnie wykonane, centryczne koszyczki zanętowe typu “bullet” do osiągania bardzo dalekich rzutów.","Świetnie wykonane, centryczne koszyczki zanętowe typu “bullet” do osiągania bardzo dalekich rzutów.",0.050000,1,23,"Catalog, Search","12,4959349593496",,,,koszyczek-zanetowy-preston-bullet-feeder-medium-70g,,,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_10.jpg,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_10.jpg,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_10.jpg,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_10.jpg,,"09.03.2021, 19:57","26.04.2021, 12:06",,,Block after Info Column,,,,No,,,,,,,Use config,,"gramatura=MEDIUM 70g,produkt_gabarytowy=No,produkt_ukonczony=No,stary_id=1392",10.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_10.jpg,,,,,,,,,,,,,,,,,
18932,,Koszyczek,simple,"469,232",base,Koszyczek Preston Bullet Feeder – Medium 60g,"Świetnie wykonane, centryczne koszyczki zanętowe typu “bullet” do osiągania bardzo dalekich rzutów.","Świetnie wykonane, centryczne koszyczki zanętowe typu “bullet” do osiągania bardzo dalekich rzutów.",0.050000,1,23,"Catalog, Search","12,4959349593496",,,,koszyczek-zanetowy-preston-bullet-feeder-medium-60g,,,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_9.jpg,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_9.jpg,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_9.jpg,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_9.jpg,,"09.03.2021, 19:57","26.04.2021, 12:05",,,Block after Info Column,,,,No,,,,,,,Use config,,"gramatura=MEDIUM 60g,produkt_gabarytowy=No,produkt_ukonczony=No,stary_id=1393",37.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_9.jpg,,,,,,,,,,,,,,,,,
18931,,Koszyczek,simple,"469,232",base,Koszyczek Preston Bullet Feeder – Medium 50g,"Świetnie wykonane, centryczne koszyczki zanętowe typu “bullet” do osiągania bardzo dalekich rzutów.","Świetnie wykonane, centryczne koszyczki zanętowe typu “bullet” do osiągania bardzo dalekich rzutów.",0.050000,1,23,"Catalog, Search","12,4959349593496",,,,koszyczek-zanetowy-preston-bullet-feeder-medium-50g,,,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_8.jpg,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_8.jpg,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_8.jpg,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_8.jpg,,"09.03.2021, 19:57","26.04.2021, 12:04",,,Block after Info Column,,,,No,,,,,,,Use config,,"gramatura=MEDIUM 50g,produkt_gabarytowy=No,produkt_ukonczony=No,stary_id=1394",32.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_8.jpg,,,,,,,,,,,,,,,,,
18930,,Koszyczek,simple,"469,232",base,Koszyczek Preston Bullet Feeder – Medium 40g,"Świetnie wykonane, centryczne koszyczki zanętowe typu “bullet” do osiągania bardzo dalekich rzutów.","Świetnie wykonane, centryczne koszyczki zanętowe typu “bullet” do osiągania bardzo dalekich rzutów.",0.050000,1,23,"Catalog, Search","12,4959349593496",,,,koszyczek-zanetowy-preston-bullet-feeder-medium-40g,,,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_7.jpg,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_7.jpg,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_7.jpg,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_7.jpg,,"09.03.2021, 19:57","26.04.2021, 12:03",,,Block after Info Column,,,,No,,,,,,,Use config,,"gramatura=MEDIUM 40g,produkt_gabarytowy=No,produkt_ukonczony=No,stary_id=1395",37.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_7.jpg,,,,,,,,,,,,,,,,,
18929,,Koszyczek,simple,"469,232",base,Koszyczek Preston Bullet Feeder – Medium 30g,"Świetnie wykonane, centryczne koszyczki zanętowe typu “bullet” do osiągania bardzo dalekich rzutów.","Świetnie wykonane, centryczne koszyczki zanętowe typu “bullet” do osiągania bardzo dalekich rzutów.",0.050000,1,23,"Catalog, Search","11,1707317073171",,,,koszyczek-zanetowy-preston-bullet-feeder-medium-30g,,,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_6.jpg,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_6.jpg,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_6.jpg,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_6.jpg,,"09.03.2021, 19:57","26.04.2021, 12:02",,,Block after Info Column,,,,No,,,,,,,Use config,,"gramatura=MEDIUM 30g,produkt_gabarytowy=No,produkt_ukonczony=No,stary_id=1396",10.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_6.jpg,,,,,,,,,,,,,,,,,
18928,,Koszyczek,simple,"469,232",base,Koszyczek Preston Bullet Feeder – Medium 20g,"Świetnie wykonane, centryczne koszyczki zanętowe typu “bullet” do osiągania bardzo dalekich rzutów.","Świetnie wykonane, centryczne koszyczki zanętowe typu “bullet” do osiągania bardzo dalekich rzutów.",0.050000,1,23,"Catalog, Search","11,1707317073171",,,,koszyczek-zanetowy-preston-bullet-feeder-medium-20g,,,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_5.jpg,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_5.jpg,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_5.jpg,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_5.jpg,,"09.03.2021, 19:57","26.04.2021, 12:01",,,Block after Info Column,,,,No,,,,,,,Use config,,"gramatura=MEDIUM 20g,produkt_gabarytowy=No,produkt_ukonczony=No,stary_id=1397",28.0000,0.0000,1,0,0,1,1.0000,1,10000.0000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/k/o/koszyk-zanetowy-preston-bullet-feeder-micro-20g_5.jpg,,,,,,,,,,,,,,,,,
